,Date,Value,Descricao,Categoria
137,2016-04-29,4.0,Impressão Proposta Anima Ateliê,4.2.1 Negociação
138,2016-03-16,40.5,Impressão de Questionário- João Henrique,5.1 Custos com serviços
139,2016-03-21,6.0,Estacionamento Shopping Barra,5.1 Custos com serviços
140,2016-04-29,15.8,Impressão questionário,5.1 Custos com serviços
141,2016-04-29,66.0,Impressão de Relatório,5.1 Custos com serviços
142,2016-04-13,39.0,Locomoção para Cliente,5.1 Custos com serviços
143,2016-04-06,39.0,Locomoção para cliente- Táxi,5.1 Custos com serviços
144,2016-05-17,152.8,"Encadernação, impressão; entrega ao cliente",5.1 Custos com serviços
145,2016-05-17,32.0,Taxi,5.1 Custos com serviços
146,2016-05-17,14.0,Táxi,5.1 Custos com serviços
147,2016-05-17,20.2,Gasolina,5.1 Custos com serviços
148,2016-05-17,8.0,Reunião ,5.1 Custos com serviços
149,2016-05-17,50.0,Plano Estratégico-3 DRE/ 5àSec Reunião Diagnótico,5.1 Custos com serviços
150,2016-05-03,6.0,Viabilidade Mercadológica Litza,5.1 Custos com serviços
151,2016-05-31,6.0,Projeto Viabilidade Litza,5.1 Custos com serviços
152,2016-04-27,6.0,Viabilidade Mercadológica Litza,5.1 Custos com serviços
153,2016-05-03,6.0,Viabilidade Mercadológica Litza,5.1 Custos com serviços
154,2016-05-31,7.0,Viabilidade Mercadológica Litza,5.1 Custos com serviços
155,2016-05-03,39.0,Combustível Viabilidade Mercadológica Litza,5.1 Custos com serviços
156,2016-05-17,6.0,Aplicação de questionário,5.1 Custos com serviços
157,2016-05-05,7.5,Impressão de Questionário,5.1 Custos com serviços
158,2016-05-05,15.0,Impressão de questionário,5.1 Custos com serviços
159,2016-05-30,6.0,Aplicação de Questionário,5.1 Custos com serviços
160,2016-05-19,70.0,Aplicação de questionários,5.1 Custos com serviços
161,2016-05-17,6.0,Aplicação de questionário,5.1 Custos com serviços
162,2016-05-30,15.0,Impressão de questionário,5.1 Custos com serviços
163,2016-05-19,6.0,Aplicação de questionário Primus,5.1 Custos com serviços
164,2016-05-03,54.3,Compra de materiais para escritório,5.1 Custos com serviços
165,2016-05-03,20.0,Aplicação de questionário combustível,5.1 Custos com serviços
166,2016-05-03,4.0,Aplicação de questionário,5.1 Custos com serviços
167,2016-06-03,50.0,Reunião 3DRE,5.1 Custos com serviços
168,2016-06-03,40.0,Reunião Cliente real PTP 2016.1 Combustível,5.1 Custos com serviços
169,2016-06-04,60.0,Aplicação de questionário,5.1 Custos com serviços
170,2016-06-03,8.0,Impressão de questionário,5.1 Custos com serviços
171,2016-06-17,112.5,Impressão de questionários 5àSec,5.1 Custos com serviços
172,2016-07-04,475.0,Impressão para entrega final,5.1 Custos com serviços
173,2016-07-05,36.2,Impressão 5áSec,5.1 Custos com serviços
174,2016-07-05,12.0,Estacionamento,5.1 Custos com serviços
175,2016-07-05,40.0,Reunião com clientes,5.1 Custos com serviços
176,2016-07-05,50.0,Reunião com parceiros e clientes,5.1 Custos com serviços
177,2016-07-08,4.4,Impressão para Bench,5.1 Custos com serviços
178,2016-07-08,60.0,Combustível e estacionamento,5.1 Custos com serviços
179,2016-07-12,38.0,Taxi,5.1 Custos com serviços
180,2016-07-12,22.25,impressão colorida e encadernação Gourm,5.1 Custos com serviços
181,2016-07-12,4.4,Impressão colorida,5.1 Custos com serviços
182,2016-07-12,40.0,"Combustível, projeto 3DRE",5.1 Custos com serviços
183,2016-08-17,42.6,Impressão Colorida e encadernação 5àSec,5.1 Custos com serviços
184,2016-08-19,58.0,Reembolso de gasolina ,5.1 Custos com serviços
185,2016-08-02,3.25,Adesivos PSP,5.1 Custos com serviços
186,2016-08-19,8.0,Termo de abertura e contrato REVER A QUAL PROJETO,5.1 Custos com serviços
187,2016-08-17,46.0,Impressão Colorida e encadernação,5.1 Custos com serviços
188,2016-08-31,6.0,Estacionamento para entrega do projeto,5.1 Custos com serviços
189,2016-08-31,51.0,Livro para Cliente,5.1 Custos com serviços
190,2016-08-31,10.0,Estacionamento,5.1 Custos com serviços
191,2016-08-31,20.0,Pen drive para Cliente,5.1 Custos com serviços
192,2016-08-31,6.0,Estacionamento,5.1 Custos com serviços
193,2016-08-31,10.9,Impressão para entrega,5.1 Custos com serviços
194,2016-08-31,132.5,Relatório Final para Cliente,5.1 Custos com serviços
195,2016-09-13,10.0,Impressão de questionário,5.1 Custos com serviços
196,2016-09-13,10.0,Estacionamento para cliente,5.1 Custos com serviços
197,2016-09-13,10.0,Impressões colorida para 3DRE,5.1 Custos com serviços
198,2016-09-13,60.0,"Combustível, reunião com clientes",5.1 Custos com serviços
199,2016-08-11,145.52,Relatório Final ,5.1 Custos com serviços
200,2016-08-08,39.0,Impressões e Encadernações,5.1 Custos com serviços
201,2016-08-08,6.2,Impressões papel couchê,5.1 Custos com serviços
202,2016-08-16,2.1,21 cópias peb,5.1 Custos com serviços
203,2016-08-15,73.6,736 cópias peb,5.1 Custos com serviços
204,2016-08-15,192.63,Impressão 2 relatórios finais,5.1 Custos com serviços
205,2016-09-23,11.0,Impressão para cliente,5.1 Custos com serviços
206,2016-10-14,8.4,Cópias para o PTP,5.1 Custos com serviços
207,2016-10-10,14.4,Cópias e encadernações,5.1 Custos com serviços
208,2016-09-26,9.8,Impressão e encadernação,5.1 Custos com serviços
209,2016-10-13,8.0,Impressões,5.1 Custos com serviços
210,2016-10-03,11.2,Impressões,5.1 Custos com serviços
211,2016-10-13,7.0,Impressão para cleinte,5.1 Custos com serviços
212,2016-10-11,6.0,Estacionamento,5.1 Custos com serviços
213,2016-10-11,36.9,Capacitação Canvas,5.1 Custos com serviços
214,2016-10-11,106.9,Livros para meritocracia,5.1 Custos com serviços
215,2016-10-11,6.0,Estacionamento,5.1 Custos com serviços
216,2016-10-27,11.66,Cliente oculto,5.1 Custos com serviços
217,2016-10-17,19.0,Cliente oculto,5.1 Custos com serviços
218,2016-10-18,27.6,cliente oculto,5.1 Custos com serviços
219,2016-10-18,10.56,Cliente oculto,5.1 Custos com serviços
220,2016-10-18,15.0,Estacionamento,5.1 Custos com serviços
221,2016-10-18,15.0,estacionamento,5.1 Custos com serviços
222,2016-10-18,43.1,Banner para consultoria expressa,5.1 Custos com serviços
223,2016-10-18,2.0,Consultoria Expressa,5.1 Custos com serviços
224,2016-10-18,6.5,Impressão de questionário,5.1 Custos com serviços
225,2016-10-18,5.0,Impressão,5.1 Custos com serviços
226,2016-10-10,17.0,Cliente oculto,5.1 Custos com serviços
227,2016-11-04,40.0,Impressão Colorida,5.1 Custos com serviços
228,2016-11-04,60.0,3 visitas ao cliente,5.1 Custos com serviços
229,2016-11-11,80.0,Impressões coloridas,5.1 Custos com serviços
230,2016-11-11,40.0,Impressões coloridas,5.1 Custos com serviços
231,2016-11-11,22.0,Impressões e encadernação 5àSec Mercadológica,5.1 Custos com serviços
232,2016-11-11,4.5,Impressões coloridas,5.1 Custos com serviços
233,2016-11-11,200.0,Impressão Relatório Final 5àSec Mercadológica,5.1 Custos com serviços
234,2016-11-11,50.0,Aplicação de Questionário 3DRE,5.1 Custos com serviços
235,2016-11-11,6.0,Estacionamento Plano de Marketing,5.1 Custos com serviços
236,2016-11-11,9.0,Estacionamento,5.1 Custos com serviços
237,2016-11-11,6.0,Estacionamento Plano de Mkt 5àSec,5.1 Custos com serviços
238,2016-11-11,20.0,Combustível -Planeta Festa,5.1 Custos com serviços
239,2016-11-11,2.0,Impressões P/B Planeta Festa,5.1 Custos com serviços
240,2016-11-11,6.0,"Estacionamento, Reunião com Parceiros",5.1 Custos com serviços
241,2016-12-02,6.0,Impressões P/B,5.1 Custos com serviços
242,2016-12-08,6.0,Impressões P/B,5.1 Custos com serviços
243,2016-12-08,82.82,Relatório final,5.1 Custos com serviços
244,2016-10-13,22.66,Cliente oculto,5.1 Custos com serviços
245,2016-10-13,27.8,Estacionamento e Gasolina,5.1 Custos com serviços
246,2016-10-13,6.0,Estacionamento,5.1 Custos com serviços
247,2016-10-13,50.0,Combustível,5.1 Custos com serviços
248,2016-12-06,3.2,"Entrega ao cliente, Pastas;5àSec",5.1 Custos com serviços
249,2016-12-06,100.0,Combustível,5.1 Custos com serviços
250,2016-12-06,5.2,Estacionamento cartório,5.1 Custos com serviços
251,2016-12-06,80.0,Impressões de questionário para cliente-5àSec,5.1 Custos com serviços
252,2016-12-06,17.6,Impressões coloridas para cliente,5.1 Custos com serviços
253,2016-12-06,29.98,"Aplicação de questionário, combustível",5.1 Custos com serviços
254,2016-12-06,50.0,"Impressões de questionário, colorida",5.1 Custos com serviços
255,2016-12-12,12.0,"estacionamento, Planeta Festa, Pesquisa de Mercado",5.1 Custos com serviços
256,2016-12-05,5.2,Impressões,5.1 Custos com serviços
257,2016-12-05,6.0,"Estacionamento, Planeta Festa",5.1 Custos com serviços
258,2016-11-30,79.0,"Pesquisa de Mercado, Impressões , Planeta Festa",5.1 Custos com serviços
259,2016-11-30,47.4,"Impressões, Relatório para cliente, 5àSec",5.1 Custos com serviços
260,2016-12-20,19.2,"Entrega parcial ao cliente, Trascuidar",5.1 Custos com serviços
261,2016-12-20,153.0,"Entrega Final, 3DRE",5.1 Custos com serviços
262,2016-12-20,6.0,Estacionamento,5.1 Custos com serviços
263,2016-12-20,12.0,Estacionamento,5.1 Custos com serviços
264,2016-04-29,41.7,Compras de papel ofício e alfinetes,Aquisição de equipamentos
265,2016-08-02,3000.0,"Parcela 1, da entrada do serviço de marcenaria",Aquisição de equipamentos
266,2016-08-02,2500.0,"Pagamento Parcela 2, entrada do serviço",Aquisição de equipamentos
267,2016-08-25,3000.0,COMPRA CARTAO MAESTRO 25/08 MOLDARE MOVEIS,Aquisição de equipamentos
268,2016-09-08,2500.0,COMPRA CARTAO MAESTRO 08/09 MOLDARE MOVEIS,Aquisição de equipamentos
269,2016-09-08,132.0,COMPRA CARTAO MAESTRO 08/09 LORENA OLIVEIRA,Aquisição de equipamentos
270,2016-10-13,9.0,Lampada Fluorescente (parte da nota),Aquisição de equipamentos
271,2016-10-13,23.0,Inauguração da nova Sede (parte da nota),Aquisição de equipamentos
272,2016-10-27,220.66,Cartuchos para impressora,Aquisição de suprimentos
273,2016-08-02,320.38,Pagamento Contabilidade mês 07,Contabilidade
274,2016-09-04,299.2,DAJE para Reformulação do ESTATUTO,Contabilidade
275,2016-09-04,320.38,Pagamento mensal Contribute,Contabilidade
276,2016-08-02,3.27,Tarifa manutenção título vencido,Despesas bancárias
277,2016-08-02,60.0,Tarifa Mensalidade Pacote Serviços Julho/2016,Despesas bancárias
278,2016-08-02,8.7,Tarifa Emissão de Doc.,Despesas bancárias
279,2016-08-02,3.27,Tarifa Manutenção Tit. Venc.,Despesas bancárias
280,2016-08-02,18.0,Tarifa Liq Cobrança sem registro,Despesas bancárias
281,2016-08-02,3.27,Tarifa Manutenção Tit Venc,Despesas bancárias
282,2016-08-02,6.54,Tarifa Manutenção Tit Venc,Despesas bancárias
283,2016-08-02,2.55,Tarifa saque atm/banco 24 horas 12.08.2016,Despesas bancárias
284,2016-08-02,6.0,Tarifa Liq cobrança sem registro,Despesas bancárias
285,2016-08-02,3.27,Tarifa Manutenção Tit Venci,Despesas bancárias
286,2016-08-02,5.95,Mensalidade de seguro,Despesas bancárias
287,2016-08-23,3.27,Manutenção Tit Venc.,Despesas bancárias
288,2016-08-24,6.0,Tarifa Liq Cobrança Sem Registro,Despesas bancárias
289,2016-08-24,3.27,TARIFA MANUTENCAO TIT VENCIDO,Despesas bancárias
290,2016-08-25,5.9,TARIFA EXTRATO CONSOLIDADO 23/08/2016,Despesas bancárias
291,2016-08-26,2.55,TARIFA SAQUE ATM/BANCO 24HS 24/08/2016,Despesas bancárias
292,2016-09-08,3.27,TARIFA MANUTENCAO TIT VENCIDO,Despesas bancárias
293,2016-09-08,8.7,TARIFA EMISSAO DOC VIA CANAIS 05/09/2016,Despesas bancárias
294,2016-09-08,60.0,TARIFA MENSALIDADE PACOTE SERVICOS AGOSTO / 2016,Despesas bancárias
295,2016-09-12,3.27,TARIFA MANUTENCAO TIT VENCIDO,Despesas bancárias
296,2016-09-13,2.55,TARIFA SAQUE ATM/BANCO 24HS 08/09/2016,Despesas bancárias
297,2016-09-15,3.27,TARIFA MANUTENCAO TIT VENCIDO,Despesas bancárias
298,2016-09-13,6.54,TARIFA MANUTENCAO TIT VENCIDO,Despesas bancárias
299,2016-09-16,12.0,TARIFA LIQ COBRANCA SEM REGISTRO,Despesas bancárias
300,2016-09-19,5.95,MENSALIDADE DE SEGURO,Despesas bancárias
301,2016-08-02,115.31,Pagam. Tributos Municipais,Imposto: ISS
302,2016-08-02,21.56,Pagamento Tributos Municipais,Imposto: ISS
303,2016-08-02,11.62,Pagamento Tributos Municipais,Imposto: ISS
304,2016-09-08,37.07,PGTO TRIBUTOS MUNICIPAIS-CANAIS INTERNET PM SALVADOR,Imposto: ISS
305,2016-08-02,365.73,Pagamento Tributos Municipais,OUTROS impostos mercadorias e serviços
306,2016-08-02,633.5,Compra de camisas para os novo efetivados 2016.2,Serviço de terceiro
307,2016-09-20,145.4,PGTO TITULO OUTRO BCO - INTERNET BLINK INFORMATICA LTDA CP,Telefone e Internet
308,2016-03-23,500.0,Santander -> CDB,Transferência
309,2016-04-05,1000.0,Banco Santander -> Caixa Primus,Transferência
310,2016-04-13,1000.0,Banco Santander -> Caixa Primus,Transferência
311,2016-07-04,1000.0,Banco Santander -> Caixa Primus | Pagamento de Cer. Efetivação e impress. entrega cliente,Transferência
312,2016-08-12,1000.0,Banco Santander -> Caixa Primus,Transferência
313,2016-08-24,300.0,Banco Santander -> Caixa Primus,Transferência
314,2016-08-31,600.0,Banco Santander -> Caixa Primus,Transferência
315,2016-09-08,1000.0,Banco Santander -> Caixa Primus,Transferência
316,2016-10-27,1000.0,Banco Santander -> Caixa Primus,Transferência
317,2016-10-31,1000.0,Banco Santander -> Caixa Primus,Transferência
